file_name,Y_at%,Eu_at%,Lu_at%,Er_at%,Ho_at%,Yb_at%,La_at%,Tm_at%,Tb_at%,Sm_at%,Pr_at%,Ce_at%,Nd_at%,Dy_at%,Gd_at%,Te_eV
03116_95_random.csv,0.0,0.4491417151124962,0.0,0.0,0.0,0.0,0.0,1.247592162072689,0.0,3.3032661228148137,0.0,0.0,0.0,0.0,0.0,11710.56916228522
03124_95_random.csv,0.8390883545380133,0.1876791749923374,0.0,0.0,0.0187628976210438,0.0,0.1528895308292318,0.7548752703836223,0.524217900727268,0.4311709559708224,2.0913159149376472,0.0,0.0,0.0,0.0,9585.934100598712
03130_95_random.csv,0.280593144995058,1.4334846360742026,0.4679797699881316,0.2724257829289406,0.0,0.3340468800456862,0.0,1.312715294571548,0.0,0.6814373858240987,0.2173180555723345,0.0,0.0,0.0,0.0,9095.712036733205
03134_95_random.csv,0.0,0.0,0.0,0.0,4.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790.9302727351005
070036_95_random.csv,0.0,4.999999050000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11056.755183311583
070099_95_random.csv,0.7599155715505053,0.6095470459216431,1.0325584579510845,0.3815890081990089,0.1978660081374041,0.1400546464779062,0.0153051841718319,0.0298320452632583,1.1113468526720387,0.0674433497642,0.6545427798911047,0.0,0.0,0.0,0.0,7595.686288696136
070101_95_random.csv,0.0,0.0,2.1129608067892893,0.0,1.5042851763460316,0.231562862101676,0.7076768051223803,0.0,0.4435143496406222,0.0,0.0,0.0,0.0,0.0,0.0,9128.060246756984
070159_95_random.csv,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9984.769481899137
070171_95_random.csv,0.354341062981054,0.0,0.0,0.1996504964134144,0.77546666159452,0.0,0.0,0.007157296821892,0.0,0.0,3.663384482189149,0.0,0.0,0.0,0.0,10234.633782264076
07103_95_random.csv,0.4870991524791049,0.0,0.0,0.329002296447266,0.0,0.0,0.0440014082061741,1.4863718359702616,0.4322875566004876,0.6476668620310166,1.5735708882656751,0.0,0.0,0.0,0.0,12110.1987461362
07105_95_random.csv,0.0900390044745259,0.2859439951601792,0.3331723811727817,1.2842121912380084,1.314941791103574,0.3844261724356028,0.3779874471824163,0.2187700564709616,0.0,0.2246037499123844,0.4859022608495502,0.0,0.0,0.0,0.0,8464.298945765953
07106_95_random.csv,0.8094565622911383,0.1403220766215166,0.531987178096428,0.4902853055356388,2.0710311845167824,0.0,0.0141278277666539,0.0,0.1099244852323357,0.708551851060943,0.1243116288785333,0.0,0.0,0.0,0.0,12102.587821569352
07107_95_random.csv,0.0,0.7323261506262914,0.2092963711157565,0.2059166036978946,0.6054756660566433,0.4449226392060287,0.5131982297765583,1.55468698227992,0.734177357240907,0.0,0.0,0.0,0.0,0.0,0.0,10271.736391578954
07111_95_random.csv,0.0,0.0,0.0,0.0,3.4380952730733445,0.0,0.0,0.0140683256705182,0.0,1.547837351256138,0.0,0.0,0.0,0.0,0.0,10371.341479483315
07121_95_random.csv,0.0,0.0,0.0,1.7099730410422205,3.290027908957794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300.509985263006
07122_95_random.csv,0.0,0.0,1.2143541633908637,0.0,0.0,3.78564583660915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9369.893801980588
07125_95_random.csv,2.3658236356900457,0.1193785356736892,0.4649823958339751,0.0,0.5783776489892138,0.0,0.0,0.3656693366859717,1.1057684471271183,0.0,0.0,0.0,0.0,0.0,0.0,11503.032444964472
07141_95_random.csv,0.0,0.2376039315338572,0.0,1.2129494876126503,0.1767054153310704,0.0,0.4280919713980551,2.2228423352930897,0.0,0.0,0.7218078088312769,0.0,0.0,0.0,0.0,8912.56731858944
07145_95_random.csv,0.0,0.0,1.5916963105937965,0.0,0.0,3.408302739406217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10230.29269744894
07405_95_random.csv,0.0,0.0,0.0,0.0,0.0,0.0,3.5772126050215465,0.7852978105485708,0.0,0.6374905344298969,0.0,0.0,0.0,0.0,0.0,8211.819190313987
07407_95_random.csv,0.2035906978600047,0.0445507922947828,0.5707749825847274,0.3081550726631395,1.186565170736465,0.1585816639686327,0.0,0.1233453233346885,0.5753217921337052,0.3376576860630595,1.491458718360781,0.0,0.0,0.0,0.0,8174.24472177422
07840_95_random.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11161.494289328843
