file_name,Y_at%,Eu_at%,Lu_at%,Er_at%,Ho_at%,Yb_at%,La_at%,Tm_at%,Tb_at%,Sm_at%,Pr_at%,Te_eV
03116_95_random.csv,0.7556677050733508,0.0007175325023497,0.7305606322402838,0.0301108283615136,0.3341846295518369,0.0690990871637334,0.9485072980212006,1.146455638826385,0.3833721596209803,0.3631301024749074,0.2381943861634587,9325.05749914182
03124_95_random.csv,0.0,0.0,1.0869361664639123,1.5912631766285694,0.0,0.0,0.0,0.0,1.6180603033997658,0.0,0.7037403535077378,10030.29968040518
03130_95_random.csv,0.4946322329267926,0.1671821273681127,0.0566143067358865,1.6901533689772053,1.0699973796801454,0.0,0.028496319083846,0.0412790102035105,0.3083159404928946,0.562746154944709,0.5805841095868969,11028.134396809948
03134_95_random.csv,0.0,0.0,0.0,1.0463216771699455,0.6645921524293044,1.544080185676724,0.0,0.0263554768715788,0.3495401400487744,1.038906004170586,0.3302043636330714,10389.518016758915
070036_95_random.csv,1.2815184460578926,0.0,0.7897822049474007,0.2631633838426581,0.0,0.0069169218965463,1.1376163465686846,0.7789894027801484,0.0,0.2163552803910376,0.5256570635156456,10111.27710909515
070099_95_random.csv,0.0,0.0,4.22628235264794,0.7737185973520473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.584683091929
070101_95_random.csv,0.021608575156709,1.042328872983172,0.2337691587087221,0.7443777480022447,0.484671538617019,1.88943354425248,0.0,0.0305150852688619,0.2497568122461669,0.0748304074203343,0.2287082573442905,10468.607864140818
070159_95_random.csv,0.603533402796339,0.314346026672812,0.0,0.2314640286365929,0.0,0.1736322453902737,0.1352263922224812,3.1646414405590235,0.0,0.0,0.3771564637224777,11721.546458611094
070171_95_random.csv,0.0,0.0,0.9757195371601096,1.50493956512592,0.1963410804250498,0.0,1.0622601930727509,0.0,0.6135520790267691,0.0,0.6471875451894306,10526.01632358508
07103_95_random.csv,0.0315019155282476,0.2985258365820931,0.1464300717017787,0.19896746215246,0.4815004888059249,0.816825602598217,0.4849309799674073,1.3133063738987831,0.3597221367937331,0.0,0.8682891319713409,8889.20621793355
07105_95_random.csv,0.0,0.8053322368857683,0.818696571041694,0.2498417805740839,0.2318435472096681,0.113926531449988,0.3910128505558171,0.245233206583074,0.3558111450590902,1.037418035565945,0.7508831450748567,9183.469303196604
07106_95_random.csv,0.5206553242723745,0.0,0.0,0.4059884809769006,0.6112384834667738,0.0,0.0,1.7177279895778548,0.695706875200569,0.4588760967412761,0.589804849764222,10807.005697599809
07107_95_random.csv,0.0,0.0,0.0,4.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12126.04256580812
07111_95_random.csv,0.1881518699716139,0.1797657885202432,2.7739439722192074,0.2438090117446648,0.0,0.6797037847296257,0.347110900503748,0.0085880009604823,0.0,0.3090758547842838,0.2698517665661316,10320.481703352663
07121_95_random.csv,0.0,0.7533052143549179,0.1440943812168216,0.1103317746635748,0.3571331308098335,0.0421172751519782,0.4390351072142204,0.0,0.8441999290429585,2.1032272054625905,0.2065569320831195,12130.97853772141
07122_95_random.csv,0.0221804495575613,0.0,0.0501898110014986,0.1550715335713255,0.0,0.0,0.7726186258679251,2.0550901324370665,0.0,1.5554378512848182,0.3894115962798187,8415.882646740896
07125_95_random.csv,0.0,0.0,0.0,0.0,2.4573426905454703,0.0,2.2047919653395867,0.0,0.0,0.0,0.337865344114957,7582.102974387706
07141_95_random.csv,0.4290241545125476,0.0,0.0,1.83317320017106,0.0,1.214152725525104,0.0,0.0,0.6645142914845512,0.6032227107904841,0.255913867516253,8380.99602989561
07145_95_random.csv,0.1171209341716428,0.0321887083563967,0.1919059367747426,0.1198051614256276,0.6600507462719036,0.0,0.9919555030253964,0.1922703818245235,1.875655055474484,0.819046622675296,0.0,9463.90804137876
07405_95_random.csv,2.88127108786608,0.0,0.0,0.7197978881602063,0.4148093973963447,0.2697172091863056,0.4618463204065808,0.0891834040789628,0.0,0.1633756429055337,0.0,9248.853918932184
07407_95_random.csv,1.327078842137048,0.8570342427809783,0.1278542773174658,0.909671538198804,0.0,0.0,0.3506284714259377,0.8558065450599972,0.0,0.4331907456805673,0.1387372373991888,8602.073293754942
07840_95_random.csv,0.0,0.5884849355396078,0.0,0.0,0.4809329065458902,0.08861237596082397,0.0,1.894698789926542,0.0,1.776259679544623,0.17101131248252743,10201.367901889995
