file_name,Y_at%,Eu_at%,Lu_at%,Er_at%,Ho_at%,Yb_at%,La_at%,Tm_at%,Tb_at%,Sm_at%,Pr_at%,Te_eV
03116_95_random.csv,0.2307063971744168,0.0,0.0,0.3783247466977164,0.0,0.0,1.1512980459881166,0.0,0.0317576186014937,0.0788469570966156,3.12906623444164,8971.210341949787
03124_95_random.csv,0.0244639091538455,0.6578599179231651,1.1495156357861709,0.0141205471551711,0.0,0.4195982833637129,0.0379796336660804,0.9799443348664544,0.6993274903861515,1.017190247699234,0.0,9667.312782396664
03130_95_random.csv,0.0,0.0,0.8964577483191213,0.4102123663178775,0.0,0.5876213582404168,0.4205813883895565,0.3594335054956563,1.0791866026876396,0.551249649989243,0.6952583305604892,9179.209395680122
03134_95_random.csv,0.5288690427596899,0.0,0.0,0.0,0.0,2.154642093212708,0.0,2.316488864027588,0.0,0.0,0.0,7929.150639751512
070036_95_random.csv,1.2620127368827134,0.1214151301805056,0.0,0.3523272535802021,0.0,1.0519139585675883,0.0,0.0,0.1208432213212225,2.091486749467782,0.0,8933.957370170463
070099_95_random.csv,0.8635467270332959,2.6736399985392083,0.2649032362950478,0.0,0.4474739809191574,0.0,0.0892962636833148,0.4565156483691368,0.0682031361387924,0.0,0.1364219590220333,10279.527687489492
070101_95_random.csv,0.0,0.0,0.8930411905950687,0.0,0.0,0.0,0.0,0.8060872854664232,2.664817334259008,0.6360541896795009,0.0,10287.201962941355
070159_95_random.csv,0.0,0.0,4.699194050321109,0.0,0.0,0.0,0.300805949678891,0.0,0.0,0.0,0.0,11812.11935266928
070171_95_random.csv,0.0,0.0,1.4908132680210588,0.0,0.7192613725227316,2.0040649013884404,0.0,0.6467725468886356,0.0862803780615973,0.0,0.0528075331175648,11052.180052832771
07103_95_random.csv,0.0409430120601057,0.1705640388196544,0.0361778501493478,0.0902899201634849,0.0216229840387798,1.3983508050242002,1.274051685081301,0.2706301860157029,0.2454182780824641,1.4519512405649455,0.0,11561.277632982128
07105_95_random.csv,0.0,0.2900592150256565,0.0,0.0,1.221702369160126,0.1842679620404673,0.0,0.0,2.080832373576217,0.0,1.223137130197519,8279.568389346467
07106_95_random.csv,0.8950753172019684,0.160178759004666,0.0,1.294173042071055,0.5973534790966105,0.8322937869327202,0.0,0.5892221277444466,0.3960016037675143,0.1434388307354442,0.0922611534455451,10783.908828360172
07107_95_random.csv,0.0,0.0654781991902366,0.0,0.0,0.0,3.8058654326698087,0.0,1.1286563681399544,0.0,0.0,0.0,10759.343884911814
07111_95_random.csv,0.0,0.0,0.0,0.0,0.0,4.374373518886026,0.0,0.0,0.625627431113974,0.0,0.0,8853.876932789299
07121_95_random.csv,0.0,0.7540727593559585,0.0,0.2751962709235633,0.9852369962963748,1.0027718008174724,0.0,0.0,0.5502891961543012,0.7365675123827187,0.6958664140696262,8201.095207801107
07122_95_random.csv,0.0,5.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10911.466652741969
07125_95_random.csv,1.966693754543288,0.0,0.0,3.033306245456727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11080.344500466708
07141_95_random.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00000095,0.0,0.0,10499.520482665725
07145_95_random.csv,0.0,0.9835938081169184,0.204607102240488,0.3091592223487839,0.0,0.0,0.0228052028865165,0.9608060576487524,1.1068642930259724,0.8967306986224968,0.5154326651100843,8204.959480644335
07405_95_random.csv,0.0,0.0,0.0,0.0,0.2563754862516562,3.01287128646155,0.0,0.4730565696358502,0.0,1.257697607650959,0.0,10828.106080404514
07407_95_random.csv,0.1935139933538187,0.0,0.0,0.4767654866765135,0.7601311569375663,0.0,0.602806448112338,0.0,1.082401043734258,0.0,1.884383771185492,10480.72470471412
07840_95_random.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000014,0.0,0.0,0.0,11889.999499389907
