file_name,Y_at%,Eu_at%,Lu_at%,Er_at%,Ho_at%,Yb_at%,La_at%,Tm_at%,Tb_at%,Sm_at%,Pr_at%,Ce_at%,Nd_at%,Dy_at%,Gd_at%,Te_eV
03116_95_random.csv,0.0107211657855113,0.0,1.26094167311211,0.5970914265536689,0.7011707832828611,1.0407144188288762,0.4192513449127211,0.8660530394040868,0.0,0.0,0.1040561481201647,0.0,0.0,0.0,0.0,8055.474663491215
03124_95_random.csv,0.8715859109560362,0.6350883083886957,0.411554571446373,0.0,0.0416998075209468,0.451369212318624,0.0808379581312417,2.0163002519196254,0.2708702344408954,0.0,0.2206937448775475,0.0,0.0,0.0,0.0,9808.770182789234
03130_95_random.csv,0.0,0.5277397009707905,1.3260619674537129,1.321518952314547,0.0,0.7739320519311558,0.0,0.0,0.0,0.2958260727124208,0.754922204617373,0.0,0.0,0.0,0.0,9263.50795131617
03134_95_random.csv,0.2406118098748358,0.3758630365285396,0.2500604125000643,0.6629242224427772,0.6863713963426809,0.0939325299888125,0.4374494778227734,1.137897783771317,0.182907517029076,0.8544553803955617,0.077526433303547,0.0,0.0,0.0,0.0,8080.627464826728
070036_95_random.csv,1.1692229743100575,0.0,0.793720448312229,0.0,2.295561340336785,0.0,0.2913760079532487,0.4501182790876926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9278.990181300296
070099_95_random.csv,3.0034160384998825,0.0,0.0,0.0,1.1849899296610582,0.0,0.0,0.0,0.0,0.8115949818390449,0.0,0.0,0.0,0.0,0.0,9991.910331876452
070101_95_random.csv,0.0,0.0643630948998914,0.0,0.0,0.0,0.0,0.9906047942624964,0.0,0.0,3.788095750236657,0.1569363606009554,0.0,0.0,0.0,0.0,10366.83727607104
070159_95_random.csv,0.2243769511477279,0.0,0.0,0.0,0.0,0.5559818577413956,1.1475174214232244,1.7253502703495485,0.110367272218065,1.236406227120039,0.0,0.0,0.0,0.0,0.0,8854.446633558773
070171_95_random.csv,1.3125846643218055,0.018512899466301,0.0,0.0,0.2548703078259083,0.0,0.0,0.0,0.0,3.2614248634952223,0.1526072648907913,0.0,0.0,0.0,0.0,10581.439621891725
07103_95_random.csv,0.0,0.479764551610246,0.8361013254249716,0.4686015050907172,1.027258508958641,0.1649201251753144,0.0,0.420156153819824,0.4669273724945016,0.0,1.1362704574257694,0.0,0.0,0.0,0.0,10511.74144558032
07105_95_random.csv,0.0,0.0,0.9224074027787807,0.4123292920655572,0.0,0.0373835131567835,2.1383771141536667,0.7777670971259757,0.0,0.0,0.711734630719221,0.0,0.0,0.0,0.0,9513.693998186696
07106_95_random.csv,0.3928166590055823,0.2973871684222799,0.8046363886239777,0.0179682390979694,0.3695612647867042,0.5558713177716196,1.0075017055433704,0.7846135206859535,0.0856734431290925,0.2316929371441632,0.4522754557892573,0.0,0.0,0.0,0.0,10945.206685539171
07107_95_random.csv,1.2249497507404117,0.1134035634512822,0.0,0.0,0.1447526032277544,0.8621172525188286,1.6071808598330328,0.1300885752431086,0.0,0.3063890721487437,0.6111183228368375,0.0,0.0,0.0,0.0,9712.784948053086
07111_95_random.csv,0.8123413981565921,1.798364880983024,0.2967470159014023,1.1177706958657512,0.1657343495263901,0.0,0.0,0.0,0.6178221153132125,0.0,0.1912204942536281,0.0,0.0,0.0,0.0,9329.36601876628
07121_95_random.csv,0.0147912424255495,1.0214297056294022,0.1302157169020127,1.4429268593241225,0.6734745958850598,0.2854587057329744,0.3822947487132392,0.2210867099567391,0.1153089746667732,0.5221331138356278,0.1908805769285147,0.0,0.0,0.0,0.0,10043.752252694878
07122_95_random.csv,0.8451356640109289,0.1771437178992862,0.4128481194228148,0.0,0.8220974824124062,0.8097711169465575,0.0,0.0,0.0,1.9330038993080207,0.0,0.0,0.0,0.0,0.0,8544.493846949297
07125_95_random.csv,0.0,0.2876148410078735,0.0,1.925207647386466,0.0,1.8814276728036987,0.0,0.0,0.0503076850368218,0.178790196353011,0.6766519574121428,0.0,0.0,0.0,0.0,11843.94699461287
07141_95_random.csv,0.005442225555444,0.9397089827994448,0.0922267215971785,0.2915293267890523,0.436674503104664,1.0010029377056362,0.3060402720780371,0.1334612014887075,0.0404066038188094,0.1815144092997423,1.571993765763284,0.0,0.0,0.0,0.0,7962.850701100504
07145_95_random.csv,0.0211543670906667,1.0952578389841496,0.4604079048661445,0.4319481521484041,0.3531543290290794,0.5592187652308485,0.4863955709712209,0.4585969267575938,0.0,1.133865194921906,0.0,0.0,0.0,0.0,0.0,9852.800236112533
07405_95_random.csv,0.0,0.0,0.7587382753925637,1.5817122192680686,0.0,0.5044404207590362,0.6694157153004049,1.039435206725196,0.0,0.4462591125547456,0.0,0.0,0.0,0.0,0.0,8100.612401813827
07407_95_random.csv,0.7508652109869065,0.2307537147398392,0.0,0.2887803140792621,0.0,0.0,0.0,0.2161434597169368,1.0762595515290625,0.9212273233069646,1.5159723256410154,0.0,0.0,0.0,0.0,10040.743951433513
07840_95_random.csv,0.13910132073335657,0.0,0.10133587031290243,0.0,0.9793861050406454,0.0,1.2585550466402953,0.0,2.0147517124201784,0.0,0.5068699448526359,0.0,0.0,0.0,0.0,9084.360196952699
